"Date","Currency","Mean","Buy","Sell"
"23/02/2021","EURO","132.9212","132.7829","133.0594"
"22/02/2021","EURO","132.9976","132.8629","133.1324"
"19/02/2021","EURO","132.2929","132.1547","132.4312"
"18/02/2021","EURO","132.0318","131.8971","132.1665"
"17/02/2021","EURO","132.8124","132.6759","132.9488"
"16/02/2021","EURO","132.7550","132.6176","132.8924"
"15/02/2021","EURO","132.6629","132.5288","132.7971"
"12/02/2021","EURO","132.7915","132.6582","132.9247"
"11/02/2021","EURO","132.6547","132.5182","132.7912"
"10/02/2021","EURO","132.3982","132.2647","132.5318"
"09/02/2021","EURO","131.7582","131.6218","131.8947"
"08/02/2021","EURO","131.3953","131.2606","131.5300"
"05/02/2021","EURO","131.6921","131.5582","131.8259"
"04/02/2021","EURO","131.9809","131.8453","132.1165"
"03/02/2021","EURO","132.2918","132.1588","132.4247"
"02/02/2021","EURO","133.0994","132.9624","133.2365"
"01/02/2021","EURO","133.3850","133.2512","133.5188"
"29/01/2021","EURO","133.1600","133.0218","133.2982"
"28/01/2021","EURO","133.3059","133.1682","133.4435"
"27/01/2021","EURO","133.6935","133.5547","133.8324"
"26/01/2021","EURO","133.8700","133.7365","134.0035"
"25/01/2021","EURO","133.7129","133.5759","133.8500"
"22/01/2021","EURO","133.3385","133.2024","133.4747"
"21/01/2021","EURO","133.5585","133.4224","133.6947"
"20/01/2021","EURO","133.5600","133.4212","133.6988"
"19/01/2021","EURO","132.9300","132.7924","133.0676"
"18/01/2021","EURO","133.7332","133.5953","133.8712"
"15/01/2021","EURO","133.9868","133.8488","134.1247"
"14/01/2021","EURO","133.7632","133.6241","133.9024"
"13/01/2021","EURO","133.2926","133.1565","133.4288"
"12/01/2021","EURO","133.6335","133.4988","133.7682"
"11/01/2021","EURO","134.2803","134.1424","134.4182"
"08/01/2021","EURO","134.5200","134.3806","134.6594"
"07/01/2021","EURO","134.8753","134.7359","135.0147"
"06/01/2021","EURO","134.2697","134.1312","134.4082"
"05/01/2021","EURO","134.3674","134.2271","134.5076"
"04/01/2021","EURO","134.1779","134.0429","134.3129"
"31/12/2020","EURO","133.8950","133.7594","134.0306"
"30/12/2020","EURO","133.5229","133.3882","133.6576"
"29/12/2020","EURO","132.7632","132.6282","132.8982"
"28/12/2020","EURO","132.6776","132.5406","132.8147"
"24/12/2020","EURO","132.6497","132.5118","132.7876"
"23/12/2020","EURO","133.7318","133.5929","133.8706"
"22/12/2020","EURO","135.0256","134.8888","135.1624"
"21/12/2020","EURO","136.4656","136.3271","136.6041"
"18/12/2020","EURO","136.3021","136.1653","136.4388"
"17/12/2020","EURO","135.9450","135.8071","136.0829"
"16/12/2020","EURO","135.5097","135.3718","135.6476"
"15/12/2020","EURO","135.5515","135.4112","135.6918"
"14/12/2020","EURO","134.8818","134.7406","135.0229"
"11/12/2020","EURO","134.9232","134.7888","135.0576"
"10/12/2020","EURO","135.0344","134.9018","135.1671"
"09/12/2020","EURO","135.0271","134.8894","135.1647"
"08/12/2020","EURO","135.2818","135.1435","135.4200"
"07/12/2020","EURO","135.0800","134.9400","135.2200"
"04/12/2020","EURO","134.4438","134.3106","134.5771"
"03/12/2020","EURO","133.2379","133.1000","133.3759"
"02/12/2020","EURO","131.6082","131.4753","131.7412"
"01/12/2020","EURO","131.6553","131.5188","131.7918"
"30/11/2020","EURO","131.1794","131.0424","131.3165"
"27/11/2020","EURO","130.9053","130.7682","131.0424"
"26/11/2020","EURO","130.6476","130.5129","130.7824"
"25/11/2020","EURO","130.2206","130.0888","130.3524"
"24/11/2020","EURO","130.3415","130.2071","130.4759"
"23/11/2020","EURO","129.8718","129.7371","130.0065"
"20/11/2020","EURO","129.4524","129.3206","129.5841"
"19/11/2020","EURO","129.7703","129.6376","129.9029"
"18/11/2020","EURO","129.7041","129.5676","129.8406"
"17/11/2020","EURO","129.3626","129.2329","129.4924"
"16/11/2020","EURO","129.0406","128.9076","129.1735"
"13/11/2020","EURO","128.7462","128.6147","128.8776"
"12/11/2020","EURO","128.3203","128.1847","128.4559"
"11/11/2020","EURO","128.6318","128.4965","128.7671"
"10/11/2020","EURO","129.2082","129.0765","129.3400"
"09/11/2020","EURO","129.2891","129.1547","129.4235"
"06/11/2020","EURO","128.8515","128.7141","128.9888"
"05/11/2020","EURO","127.3756","127.2441","127.5071"
"04/11/2020","EURO","127.4079","127.2759","127.5400"
"03/11/2020","EURO","126.8906","126.7612","127.0200"
"02/11/2020","EURO","127.1679","127.0347","127.3012"
"30/10/2020","EURO","127.2671","127.1335","127.4006"
"29/10/2020","EURO","127.7076","127.5765","127.8388"
"28/10/2020","EURO","128.7135","128.5759","128.8512"
"27/10/2020","EURO","128.6812","128.5471","128.8153"
"26/10/2020","EURO","128.8765","128.7388","129.0141"
"23/10/2020","EURO","128.5550","128.4200","128.6900"
"22/10/2020","EURO","128.7774","128.6441","128.9106"
"21/10/2020","EURO","127.9653","127.8312","128.0994"
"19/10/2020","EURO","127.4047","127.2729","127.5365"
"16/10/2020","EURO","127.2529","127.1182","127.3876"
"15/10/2020","EURO","127.6371","127.5065","127.7676"
"14/10/2020","EURO","127.8415","127.7024","127.9806"
"13/10/2020","EURO","128.1729","128.0382","128.3076"
"12/10/2020","EURO","127.8003","127.6676","127.9329"
"09/10/2020","EURO","127.5618","127.4276","127.6959"
"08/10/2020","EURO","127.6976","127.5624","127.8329"
"07/10/2020","EURO","127.9238","127.7929","128.0547"
"06/10/2020","EURO","127.4144","127.2818","127.5471"
"05/10/2020","EURO","127.2338","127.1012","127.3665"
"02/10/2020","EURO","127.4097","127.2800","127.5394"
"01/10/2020","EURO","126.9888","126.8524","127.1253"
"30/09/2020","EURO","126.8938","126.7582","127.0294"
"29/09/2020","EURO","126.7871","126.6535","126.9206"
"28/09/2020","EURO","126.5615","126.4306","126.6924"
"25/09/2020","EURO","126.4918","126.3612","126.6224"
"24/09/2020","EURO","126.8209","126.6882","126.9535"
"23/09/2020","EURO","127.5579","127.4253","127.6906"
"22/09/2020","EURO","127.7903","127.6565","127.9241"
"21/09/2020","EURO","128.4044","128.2700","128.5388"
"18/09/2020","EURO","128.1488","128.0153","128.2824"
"17/09/2020","EURO","128.6821","128.5506","128.8135"
"16/09/2020","EURO","129.2188","129.0841","129.3535"
"15/09/2020","EURO","128.8103","128.6776","128.9429"
"14/09/2020","EURO","128.5562","128.4212","128.6912"
"11/09/2020","EURO","128.4029","128.2688","128.5371"
"10/09/2020","EURO","127.8491","127.7147","127.9835"
"09/09/2020","EURO","127.9676","127.8312","128.1041"
"08/09/2020","EURO","128.1624","128.0288","128.2959"
"07/09/2020","EURO","128.1491","128.0135","128.2847"
"04/09/2020","EURO","128.1874","128.0571","128.3176"
"03/09/2020","EURO","128.2512","128.1171","128.3853"
"02/09/2020","EURO","129.7979","129.6647","129.9312"
"01/09/2020","EURO","128.7132","128.5812","128.8453"
"31/08/2020","EURO","128.5468","128.4147","128.6788"
"28/08/2020","EURO","127.8521","127.7176","127.9865"
"27/08/2020","EURO","127.6735","127.5418","127.8053"
"26/08/2020","EURO","127.8212","127.6865","127.9559"
"25/08/2020","EURO","127.9074","127.7759","128.0388"
"24/08/2020","EURO","127.2950","127.1635","127.4265"
"21/08/2020","EURO","127.9294","127.7953","128.0635"
"20/08/2020","EURO","129.2135","129.0765","129.3506"
"19/08/2020","EURO","129.7009","129.5629","129.8388"
"18/08/2020","EURO","128.4182","128.2824","128.5541"
"17/08/2020","EURO","127.9962","127.8618","128.1306"
"14/08/2020","EURO","128.1765","128.0418","128.3112"
"13/08/2020","EURO","127.5712","127.4376","127.7047"
"12/08/2020","EURO","127.7044","127.5671","127.8418"
"11/08/2020","EURO","127.2365","127.1029","127.3700"
"10/08/2020","EURO","127.6385","127.5059","127.7712"
"07/08/2020","EURO","128.0929","127.9582","128.2276"
"06/08/2020","EURO","127.8947","127.7606","128.0288"
"05/08/2020","EURO","126.8079","126.6782","126.9376"
"04/08/2020","EURO","126.3406","126.2071","126.4741"
"03/08/2020","EURO","126.6762","126.5418","126.8106"
"30/07/2020","EURO","126.3894","126.2541","126.5247"
"29/07/2020","EURO","126.2674","126.1347","126.4000"
"28/07/2020","EURO","126.3644","126.2324","126.4965"
"27/07/2020","EURO","125.0841","124.9506","125.2176"
"24/07/2020","EURO","125.1591","125.0271","125.2912"
"23/07/2020","EURO","125.2568","125.1229","125.3906"
"22/07/2020","EURO","123.4074","123.2747","123.5400"
"21/07/2020","EURO","123.2329","123.1065","123.3594"
"20/07/2020","EURO","122.4491","122.3182","122.5800"
"17/07/2020","EURO","122.6147","122.4841","122.7453"
"16/07/2020","EURO","122.5138","122.3818","122.6459"
"15/07/2020","EURO","121.8574","121.7282","121.9865"
"14/07/2020","EURO","121.3938","121.2624","121.5253"
"13/07/2020","EURO","120.9668","120.8388","121.0947"
"10/07/2020","EURO","121.1668","121.0376","121.2959"
"09/07/2020","EURO","120.8185","120.6924","120.9447"
"08/07/2020","EURO","120.4779","120.3488","120.6071"
"07/07/2020","EURO","120.3750","120.2476","120.5024"
"06/07/2020","EURO","119.7576","119.6318","119.8835"
"03/07/2020","EURO","120.2818","120.1553","120.4082"
"02/07/2020","EURO","119.6832","119.5565","119.8100"
"01/07/2020","EURO","119.6515","119.5259","119.7771"
"30/06/2020","EURO","120.1400","120.0112","120.2688"
"29/06/2020","EURO","119.4379","119.3082","119.5676"
"26/06/2020","EURO","119.5447","119.4188","119.6706"
"25/06/2020","EURO","120.0438","119.9165","120.1712"
"24/06/2020","EURO","120.4903","120.3606","120.6200"
"23/06/2020","EURO","119.5079","119.3776","119.6382"
"22/06/2020","EURO","119.2779","119.1476","119.4082"
"19/06/2020","EURO","119.4556","119.3235","119.5876"
"18/06/2020","EURO","119.5276","119.4006","119.6547"
"17/06/2020","EURO","120.3221","120.1918","120.4524"
"16/06/2020","EURO","119.8000","119.6694","119.9306"
"15/06/2020","EURO","120.5300","120.4018","120.6582"
"12/06/2020","EURO","120.9882","120.8553","121.1212"
"11/06/2020","EURO","121.2606","121.1300","121.3912"
"10/06/2020","EURO","120.1482","120.0212","120.2753"
"09/06/2020","EURO","120.0959","119.9700","120.2218"
"08/06/2020","EURO","120.0950","119.9665","120.2235"
"05/06/2020","EURO","119.0588","118.9312","119.1865"
"04/06/2020","EURO","118.8788","118.7524","119.0053"
"03/06/2020","EURO","118.8776","118.7500","119.0053"
"02/06/2020","EURO","118.9538","118.8235","119.0841"
"29/05/2020","EURO","117.8065","117.6771","117.9359"
"28/05/2020","EURO","117.9565","117.8312","118.0818"
"27/05/2020","EURO","117.2603","117.1318","117.3888"
"26/05/2020","EURO","116.7238","116.5971","116.8506"
"22/05/2020","EURO","117.5491","117.4253","117.6729"
"21/05/2020","EURO","117.1397","117.0129","117.2665"
"20/05/2020","EURO","116.9862","116.8576","117.1147"
"19/05/2020","EURO","115.3562","115.2347","115.4776"
"18/05/2020","EURO","115.6629","115.5376","115.7882"
"15/05/2020","EURO","115.2753","115.1547","115.3959"
"14/05/2020","EURO","115.8512","115.7294","115.9729"
"13/05/2020","EURO","115.4906","115.3682","115.6129"
"12/05/2020","EURO","114.8362","114.7188","114.9535"
"11/05/2020","EURO","114.9621","114.8382","115.0859"
"08/05/2020","EURO","114.3856","114.2612","114.5100"
"07/05/2020","EURO","114.6256","114.5047","114.7465"
"06/05/2020","EURO","115.1941","115.0729","115.3153"
"05/05/2020","EURO","116.6168","116.4947","116.7388"
"04/05/2020","EURO","116.5941","116.4724","116.7159"
"30/04/2020","EURO","116.4162","116.2935","116.5388"
"29/04/2020","EURO","116.6747","116.5512","116.7982"
"28/04/2020","EURO","116.3159","116.1882","116.4435"
"27/04/2020","EURO","115.3815","115.2553","115.5076"
"24/04/2020","EURO","115.6315","115.5029","115.7600"
"23/04/2020","EURO","116.3944","116.2682","116.5206"
"22/04/2020","EURO","115.8982","115.7765","116.0200"
"21/04/2020","EURO","116.0891","115.9629","116.2153"
"20/04/2020","EURO","115.6982","115.5771","115.8194"
"17/04/2020","EURO","115.4212","115.2959","115.5465"
"16/04/2020","EURO","115.1365","115.0129","115.2600"
"15/04/2020","EURO","116.0569","115.9369","116.1769"
"14/04/2020","EURO","115.3624","115.2394","115.4853"
"09/04/2020","EURO","115.1615","115.0394","115.2835"
"08/04/2020","EURO","115.9453","115.8241","116.0665"
"07/04/2020","EURO","114.7524","114.6247","114.8800"
"06/04/2020","EURO","114.3891","114.2635","114.5147"
"03/04/2020","EURO","115.2985","115.1712","115.4259"
"02/04/2020","EURO","115.0882","114.9659","115.2106"
"01/04/2020","EURO","115.1185","114.9953","115.2418"
"31/03/2020","EURO","115.3829","115.2606","115.5053"
"30/03/2020","EURO","114.5579","114.4318","114.6841"
"27/03/2020","EURO","115.3644","115.2229","115.5059"
"26/03/2020","EURO","114.8962","114.7647","115.0276"
"25/03/2020","EURO","114.8474","114.7212","114.9735"
"24/03/2020","EURO","114.5574","114.4365","114.6782"
"23/03/2020","EURO","113.4056","113.2835","113.5276"
"20/03/2020","EURO","113.4438","113.3176","113.5700"
"19/03/2020","EURO","113.5859","113.4612","113.7106"
"18/03/2020","EURO","114.4550","114.3294","114.5806"
"17/03/2020","EURO","115.2647","115.1382","115.3912"
"16/03/2020","EURO","114.4903","114.3629","114.6176"
"13/03/2020","EURO","115.0868","114.9600","115.2135"
"12/03/2020","EURO","116.3068","116.1747","116.4388"
"11/03/2020","EURO","116.7521","116.6235","116.8806"
"10/03/2020","EURO","116.9206","116.7906","117.0506"
"09/03/2020","EURO","116.3194","116.1888","116.4500"
"06/03/2020","EURO","114.7432","114.6141","114.8724"
"05/03/2020","EURO","114.5374","114.4082","114.6665"
"04/03/2020","EURO","113.6935","113.5688","113.8182"
"03/03/2020","EURO","112.9785","112.8476","113.1094"
"02/03/2020","EURO","111.0847","110.9571","111.2124"
"28/02/2020","EURO","110.7838","110.6594","110.9082"
"27/02/2020","EURO","109.6206","109.4941","109.7471"
"26/02/2020","EURO","109.6585","109.5341","109.7829"
"25/02/2020","EURO","109.4276","109.3059","109.5494"
"24/02/2020","EURO","109.3397","109.2188","109.4606"
"21/02/2020","EURO","109.3694","109.2465","109.4924"
"20/02/2020","EURO","109.3179","109.1935","109.4424"
"19/02/2020","EURO","109.2621","109.1412","109.3829"
"18/02/2020","EURO","109.3438","109.2276","109.4600"
"17/02/2020","EURO","109.0782","108.9553","109.2012"
"14/02/2020","EURO","109.2485","109.1247","109.3724"
"13/02/2020","EURO","109.8215","109.6988","109.9441"
"12/02/2020","EURO","110.1785","110.0559","110.3012"
"10/02/2020","EURO","110.2776","110.1488","110.4065"
"07/02/2020","EURO","110.5191","110.4006","110.6376"
"06/02/2020","EURO","110.5738","110.4547","110.6929"
"05/02/2020","EURO","110.9097","110.7865","111.0329"
"04/02/2020","EURO","111.1259","111.0053","111.2465"
"03/02/2020","EURO","110.9471","110.8253","111.0688"
"31/01/2020","EURO","110.8976","110.7747","111.0206"
"30/01/2020","EURO","110.7968","110.6724","110.9212"
"29/01/2020","EURO","111.0515","110.9294","111.1735"
"28/01/2020","EURO","111.3003","111.1753","111.4253"
"27/01/2020","EURO","111.3518","111.2300","111.4735"
"27/01/2020","EURO","111.3518","111.2300","111.4735"
"24/01/2020","EURO","111.8703","111.7418","111.9988"
"23/01/2020","EURO","111.8291","111.7076","111.9506"
"22/01/2020","EURO","112.2206","112.0994","112.3418"
"21/01/2020","EURO","112.0218","111.9047","112.1388"
"20/01/2020","EURO","112.0868","111.9641","112.2094"
"17/01/2020","EURO","112.6926","112.5729","112.8124"
"16/01/2020","EURO","112.9676","112.8441","113.0912"
"15/01/2020","EURO","112.6750","112.5488","112.8012"
"14/01/2020","EURO","112.9147","112.7876","113.0418"
"13/01/2020","EURO","112.5697","112.4394","112.7000"
"10/01/2020","EURO","112.9035","112.7806","113.0265"
"09/01/2020","EURO","112.8497","112.7229","112.9765"
"08/01/2020","EURO","113.1079","112.9800","113.2359"
"07/01/2020","EURO","113.1424","113.0176","113.2671"
"06/01/2020","EURO","112.5447","112.4218","112.6676"
"03/01/2020","EURO","113.0779","112.9500","113.2059"
"02/01/2020","EURO","113.5638","113.4376","113.6900"
"31/12/2019","EURO","113.3679","113.2441","113.4918"
"30/12/2019","EURO","112.8803","112.7571","113.0035"
"27/12/2019","EURO","111.6326","111.5100","111.7553"
"24/12/2019","EURO","111.5041","111.3788","111.6294"
"23/12/2019","EURO","111.6965","111.5682","111.8247"
"20/12/2019","EURO","111.9982","111.8706","112.1259"
"19/12/2019","EURO","112.1465","112.0229","112.2700"
"18/12/2019","EURO","113.3685","113.2441","113.4929"
"17/12/2019","EURO","113.2503","113.1247","113.3759"
"16/12/2019","EURO","113.5650","113.4400","113.6900"
"13/12/2019","EURO","112.6706","112.5471","112.7941"
"11/12/2019","EURO","112.4224","112.2982","112.5465"
"10/12/2019","EURO","112.2918","112.1641","112.4194"
"09/12/2019","EURO","112.6806","112.5518","112.8094"
"06/12/2019","EURO","112.8200","112.6965","112.9435"
"05/12/2019","EURO","113.0988","112.9712","113.2265"
"04/12/2019","EURO","113.4232","113.3000","113.5465"
"03/12/2019","EURO","113.1276","113.0024","113.2529"
"02/12/2019","EURO","112.7732","112.6476","112.8988"
"29/11/2019","EURO","113.1776","113.0506","113.3047"
"28/11/2019","EURO","112.8553","112.7341","112.9765"
"27/11/2019","EURO","112.7532","112.6318","112.8747"
"26/11/2019","EURO","112.3429","112.2218","112.4641"
"25/11/2019","EURO","112.2709","112.1459","112.3959"
"22/11/2019","EURO","112.3415","112.2153","112.4676"
"21/11/2019","EURO","112.2103","112.0865","112.3341"
"20/11/2019","EURO","112.7650","112.6394","112.8906"
"19/11/2019","EURO","112.7121","112.5859","112.8382"
"18/11/2019","EURO","112.4565","112.3400","112.5729"
"15/11/2019","EURO","112.2644","112.1394","112.3894"
"14/11/2019","EURO","112.3947","112.2747","112.5147"
"13/11/2019","EURO","112.8606","112.7347","112.9865"
"12/11/2019","EURO","113.0118","112.8888","113.1347"
"11/11/2019","EURO","113.1268","113.0012","113.2524"
"08/11/2019","EURO","113.8726","113.7488","113.9965"
"07/11/2019","EURO","114.2371","114.1153","114.3588"
"06/11/2019","EURO","114.5788","114.4594","114.6982"
"05/11/2019","EURO","115.1885","115.0741","115.3029"
"04/11/2019","EURO","115.1856","115.0624","115.3088"
"01/11/2019","EURO","115.0879","114.9659","115.2100"
"31/10/2019","EURO","114.7088","114.5841","114.8335"
"30/10/2019","EURO","114.7961","114.6711","114.9211"
"29/10/2019","EURO","114.8694","114.7444","114.9944"
"28/10/2019","EURO","114.6633","114.5383","114.7883"
"25/10/2019","EURO","114.7047","114.5789","114.8306"
"24/10/2019","EURO","115.1619","115.0378","115.2861"
"23/10/2019","EURO","115.3839","115.2711","115.4967"
"22/10/2019","EURO","115.5736","115.4483","115.6989"
"18/10/2019","EURO","115.3658","115.2383","115.4933"
"17/10/2019","EURO","114.5108","114.3844","114.6372"
"16/10/2019","EURO","114.0642","113.9439","114.1844"
"15/10/2019","EURO","114.4575","114.3317","114.5833"
"14/10/2019","EURO","114.7608","114.6356","114.8861"
"11/10/2019","EURO","113.9150","113.7900","114.0400"
"09/10/2019","EURO","113.9589","113.8356","114.0822"
"08/10/2019","EURO","114.0964","113.9722","114.2206"
"07/10/2019","EURO","113.8486","113.7256","113.9717"
"04/10/2019","EURO","113.7056","113.5817","113.8294"
"03/10/2019","EURO","113.6256","113.4994","113.7517"
"02/10/2019","EURO","113.2328","113.1106","113.3550"
